id1,id2,n_unique1,n_unique2,n_matching_ox,ncombos_total,median_combos,std_combos,Org1,Org2,kingdom1,kingdom2
2A5D_A,2A5D_B,4056,657,116,13902.0,41.0,204.2576805396875,Homo sapiens,Vibrio cholerae serotype O1,E,B
2A5Y_A,2A5Y_B,500,3000,297,6241.0,5.0,47.37499753037657,Caenorhabditis elegans,Caenorhabditis elegans,E,E
2A6Q_C,2A6Q_F,10756,9095,6757,190705.0,3.0,846.8725351086473,Escherichia coli,Escherichia coli,B,B
2AQ2_B,2AQ2_A,75,573,1,6.0,6.0,0.0,Staphylococcus aureus,Mus musculus,B,E
2ARP_A,2ARP_F,1795,1454,510,666897.0,142.0,5896.470816419999,Homo sapiens,Rattus norvegicus,E,E
2AS5_F,2AS5_N,1683,454,379,235654.0,108.0,1688.873640185499,Homo sapiens,Homo sapiens,E,E
2AVU_B,2AVU_E,1795,1876,1750,9488.0,1.0,57.269372392266376,Escherichia coli,Escherichia coli,B,B
2AW2_B,2AW2_A,396,355,203,120537.0,92.0,1362.851301526352,Homo sapiens,Homo sapiens,E,E
2B1X_A,2B1X_B,12010,5531,5122,1174142.0,9.0,6380.331919146034,Rhodococcus sp. NCIMB12038,Rhodococcus sp. NCIMB12038,B,B
2B4J_A,2B4J_D,626,327,189,11460.0,9.0,291.3457173780276,Human immunodeficiency virus type 1 group M subtype B,Homo sapiens,V,E
2B5L_A,2B5L_C,1551,104,0,0.0,,,Homo sapiens,Parainfluenza virus 5,E,V
2B9S_A,2B9S_B,8129,2467,2350,11653.0,1.0,52.57388315370728,Leishmania infantum,Leishmania donovani,E,E
2BEC_B,2BEC_A,368,7199,340,126212.0,121.5,683.9107629115788,Homo sapiens,Homo sapiens,E,E
2BH1_X,2BH1_A,3518,3488,3208,43698.0,1.0,395.2435329107311,Vibrio cholerae serotype O1,Vibrio cholerae serotype O1,B,B
2BKR_B,2BKR_A,2713,1864,1561,1293235.0,65.0,5651.816844300811,Homo sapiens,Homo sapiens,E,E
2BO9_A,2BO9_B,12777,152,146,9535.0,44.0,79.5335343306837,Homo sapiens,Homo sapiens,E,E
2BRQ_A,2BRQ_C,756,1,1,39.0,39.0,0.0,Homo sapiens,Homo sapiens,E,E
2C0L_B,2C0L_A,10463,9648,5007,618302.0,4.0,3411.301387414469,Homo sapiens,Homo sapiens,E,E
2C1M_A,2C1M_B,2496,599,595,131952.0,38.0,1448.8340185936,Mus musculus,Mus musculus,E,E
2C4F_L,2C4F_U,1170,191,174,480467.0,1356.0,4522.847641313002,Homo sapiens,Homo sapiens,E,E
2C7M_B,2C7M_A,2745,796,742,372104.0,62.0,2211.5756495373307,Bos taurus,Homo sapiens,E,E
2CG5_B,2CG5_A,16769,19215,15220,398661.0,2.0,1047.8416252139798,Homo sapiens,Homo sapiens,E,E
2CZV_A,2CZV_C,3990,2103,1666,4551.0,1.0,15.804307970808615,Pyrococcus horikoshii,Pyrococcus horikoshii,A,A
2D7C_A,2D7C_C,2834,255,255,89828.0,138.0,658.5561267091392,Homo sapiens,Homo sapiens,E,E
2DOQ_D,2DOQ_B,13,6255,13,115.0,9.0,2.567433733581329,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
2DZO_D,2DZO_C,22155,6173,5629,1761915.0,4.0,4798.783439493284,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
2E31_A,2E31_B,1369,1669,1253,284663.0,9.0,1976.7700857970488,,,,
2EHB_D,2EHB_A,959,6977,914,834667.0,25.0,4587.52817001406,Arabidopsis thaliana,Arabidopsis thaliana,E,E
2EQ7_C,2EQ7_B,15516,19290,14187,816784.0,4.0,1305.1076482342,Thermus thermophilus,Thermus thermophilus,B,B
2EQB_A,2EQB_B,2814,952,946,117020.0,38.0,332.1540606722985,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
2ES4_B,2ES4_E,16267,1322,1318,31754.0,6.0,135.69464041694752,Burkholderia glumae,Burkholderia glumae,B,B
2EX3_A,2EX3_B,5441,11,11,13.0,1.0,0.38569460791993504,Bacillus phage phi29,Bacillus phage phi29,V,V
2F2C_B,2F2C_A,8364,2864,1671,2474211.0,81.0,12391.675348629702,Homo sapiens,Saimiriine herpesvirus 2,E,V
2F3C_I,2F3C_E,1466,3769,709,8174693.0,176.0,228919.64730211196,Triatoma infestans,Bos taurus,E,E
2F4M_B,2F4M_A,1374,8087,1196,10281.0,3.0,55.886021896365826,Mus musculus,Mus musculus,E,E
2F91_A,2F91_B,3607,143,111,78809.0,204.0,2027.4093241095652,Astacus leptodactylus,Schistocerca gregaria,E,E
2F9I_B,2F9I_A,23903,19317,18129,1480945.0,4.0,3406.991607827194,Staphylococcus aureus,Staphylococcus aureus,B,B
2F9Z_C,2F9Z_A,5379,7403,4315,28936.0,3.0,47.47396627381193,Thermotoga maritima,Thermotoga maritima,B,B
2FDB_M,2FDB_P,583,1443,397,1393679.0,288.0,10874.78329694885,Homo sapiens,Homo sapiens,E,E
2FH5_A,2FH5_B,1294,11714,1288,76735.0,22.0,343.96062986841713,Homo sapiens,Mus musculus,E,E
2FHZ_A,2FHZ_B,59,69,16,158.0,1.0,21.525783957849246,Escherichia coli,Escherichia coli,B,B
2FM8_A,2FM8_C,316,116,110,350.0,1.0,10.068115123932598,Salmonella typhimurium,Salmonella typhimurium,B,B
2FMM_C,2FMM_E,1007,429,291,6919.0,4.0,212.8112152521859,Homo sapiens,Homo sapiens,E,E
2FU5_D,2FU5_A,2824,584,584,39540.0,34.0,170.61067463304497,Mus musculus,Homo sapiens,E,E
2G48_D,2G48_B,122,19967,114,1380.0,8.0,16.049467620318755,Homo sapiens,Homo sapiens,E,E
2G77_B,2G77_A,2790,1662,1561,2946039.0,288.0,8015.928194395852,Mus musculus,Saccharomyces cerevisiae,E,E
2GAF_A,2GAF_D,140,85,77,638.0,1.0,31.12599328946837,Vaccinia virus,Vaccinia virus,V,V
2GH0_C,2GH0_A,350,310,248,6819.0,6.0,51.679689495212145,Homo sapiens,Homo sapiens,E,E
2GWW_A,2GWW_B,459,17,0,0.0,,,Homo sapiens,Shigella flexneri,E,B
2GZH_A,2GZH_B,2834,330,329,159776.0,92.0,2866.365153030937,Homo sapiens,Homo sapiens,E,E
2H32_B,2H32_A,1020,594,402,30270162.0,82.0,937123.9223120012,Homo sapiens,Homo sapiens,E,E
2H9E_H,2H9E_C,3998,230,208,155223.0,136.0,1871.6273853263406,Homo sapiens,Ancylostoma caninum,E,E
2HQS_C,2HQS_B,13664,11597,9917,3402979.0,15.0,22103.284024761928,Escherichia coli,Escherichia coli,B,B
2HSN_B,2HSN_A,7160,274,270,7248.0,3.0,354.49662520812615,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
2HTM_G,2HTM_C,12512,15758,12018,106096.0,1.0,247.35817344641129,Thermus thermophilus,Thermus thermophilus,B,B
2HVY_D,2HVY_C,8635,1936,1837,64215.0,4.0,1178.193841709582,Pyrococcus furiosus,Pyrococcus furiosus,A,A
2HZM_A,2HZM_B,730,952,638,1017.0,1.0,2.1734567784936223,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
2I2X_J,2I2X_I,15861,176,174,4561.0,16.5,50.42937089963353,Methanosarcina barkeri,Methanosarcina barkeri,A,A
2I3T_C,2I3T_D,3437,90,90,1924.0,16.0,15.172034052293403,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
2IDO_C,2IDO_D,18877,1012,980,62875.0,8.0,1175.6103019824375,Escherichia coli,Escherichia phage P1,B,V
2IJ0_B,2IJ0_C,66,812,1,6.0,6.0,0.0,Staphylococcus aureus,Homo sapiens,B,E
2J12_B,2J12_A,1516,194,0,0.0,,,Homo sapiens,Human adenovirus D37,E,
2J7A_B,2J7A_C,4548,4878,3619,585200.0,9.0,4798.125055972137,Desulfovibrio vulgaris,Desulfovibrio vulgaris,B,B
2JF1_A,2JF1_T,669,0,0,0.0,,,Homo sapiens,Homo sapiens,E,E
2NQ2_C,2NQ2_A,16668,14779,13308,1371592.0,8.0,3842.8772716261715,Haemophilus influenzae,Haemophilus influenzae,B,B
2NQD_B,2NQD_A,7174,2217,951,12252.0,1.0,107.99137347331028,Homo sapiens,Trypanosoma cruzi,E,E
2NS1_B,2NS1_A,15374,16334,13259,279205.0,2.0,613.5957484332873,Escherichia coli,Escherichia coli,B,B
2NUD_A,2NUD_C,88,133,0,0.0,,,Pseudomonas savastanoi pv. glycinea,Arabidopsis thaliana,B,E
2NV2_L,2NV2_K,20433,20626,19059,1541953.0,6.0,3401.2057586816463,Bacillus subtilis,Bacillus subtilis,B,B
2NYZ_E,2NYZ_B,302,3,0,0.0,,,Homo sapiens,Murid herpesvirus 4,E,V
2O8G_A,2O8G_I,16948,867,862,28513.0,11.0,103.13234459449885,Rattus norvegicus,Mus musculus,E,E
2O8V_B,2O8V_A,22036,19870,18515,771134.0,6.0,1072.1203226917228,Escherichia coli,Escherichia coli,B,B
2O98_A,2O98_P,1841,174,147,36700.0,90.0,582.403972950756,Nicotiana tabacum,Nicotiana plumbaginifolia,E,E
2OCF_D,2OCF_A,3145,1367,504,6438272.0,874.5,54963.50245145618,Homo sapiens,Homo sapiens,E,E
2ODY_E,2ODY_B,775,4447,569,32508365.0,804.0,1234981.134629402,Rhipicephalus microplus,Bos taurus,E,E
2OM2_A,2OM2_B,3807,307,307,135088.0,98.0,966.1182880746117,Homo sapiens,Homo sapiens,E,E
2OMY_B,2OMY_A,798,3351,436,3827520.0,1544.0,63094.63596442518,Homo sapiens,Listeria monocytogenes serovar 1/2a,E,B
2OT3_B,2OT3_A,2817,1485,1476,599259.0,60.0,1851.0431108524601,Homo sapiens,Homo sapiens,E,E
2OXG_Z,2OXG_Y,2298,2219,2152,19662.0,1.0,98.56157811993877,Paracoccus denitrificans,Paracoccus denitrificans,B,B
2OZ4_A,2OZ4_H,939,778,400,17522541.0,932.0,235544.0925803346,Homo sapiens,Mus musculus,E,E
2OZB_D,2OZB_E,6597,2737,2589,132618.0,9.0,1149.958215358128,Homo sapiens,Homo sapiens,E,E
2P1L_E,2P1L_F,527,64,55,958.0,8.0,22.287942854696453,Homo sapiens,Homo sapiens,E,E
2P8Q_A,2P8Q_B,2708,246,244,59234.0,47.5,2149.799826950265,Homo sapiens,Homo sapiens,E,E
2PBI_D,2PBI_C,3421,1447,1355,706442.0,84.0,3609.4874364956,Mus musculus,Mus musculus,E,E
2PK9_A,2PK9_B,9453,1597,1495,411697.0,63.0,929.940317841801,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
2PMS_A,2PMS_C,4171,18,1,4202.0,4202.0,0.0,Homo sapiens,Streptococcus pneumoniae,E,V
2PNR_G,2PNR_E,15339,16790,11131,1127739.0,6.0,3693.312518694196,Homo sapiens,Homo sapiens,E,E
2PQN_B,2PQN_A,0,2676,0,0.0,,,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
2PSM_C,2PSM_B,508,181,142,1980.0,6.0,27.209095063886195,Mus musculus,Mus musculus,E,E
2PT7_D,2PT7_H,18349,9398,8549,439860.0,2.0,1945.3446699865306,Helicobacter pylori,Helicobacter pylori,V,V
2PW8_H,2PW8_I,4124,7,0,0.0,,,Homo sapiens,Hirudo medicinalis,E,E
2Q0O_A,2Q0O_C,12951,167,166,6295.0,13.0,200.32178905011608,Sinorhizobium fredii,Sinorhizobium fredii,B,B
2Q1Z_A,2Q1Z_B,11514,11619,8143,2983811.0,16.0,18841.93479384764,Rhodobacter sphaeroides,Rhodobacter sphaeroides,B,B
2Q86_D,2Q86_C,796,533,407,33383608.0,98.0,955965.5170914452,Mus musculus,Mus musculus,E,E
2QCS_B,2QCS_A,12305,9444,5180,1509860.0,7.0,4373.77762768315,Bos taurus,Mus musculus,E,E
2QIY_C,2QIY_A,40,1573,39,134.0,3.0,2.133912643237249,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
2QKH_A,2QKH_B,446,199,158,14849.0,64.0,101.84435080739424,Homo sapiens,Homo sapiens,E,E
2QKL_B,2QKL_A,1302,1348,1213,3687.0,1.0,16.64507781537441,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
2QLV_F,2QLV_E,17450,4755,4220,160736.0,4.0,513.3003579427137,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
2QSF_X,2QSF_A,1420,2342,1345,15824.0,3.0,130.62904644520208,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
2QWO_A,2QWO_B,24892,20947,19948,910432.0,2.0,883.899131735168,Bos taurus,Bos taurus,E,E
2R17_C,2R17_A,1369,19817,1296,5286.0,2.0,14.28404456671196,Homo sapiens,Homo sapiens,E,E
2R6A_B,2R6A_C,23775,4780,4661,89958.0,2.0,358.2496678581385,Geobacillus stearothermophilus,Geobacillus stearothermophilus,B,B
2RHS_C,2RHS_D,23345,22217,21746,803891.0,2.0,1238.3832898283702,Staphylococcus haemolyticus,Staphylococcus haemolyticus,B,B
2UZX_B,2UZX_A,528,4431,437,1536613.0,592.0,14096.03745994152,Homo sapiens,Listeria monocytogenes serovar 1/2a,E,B
2V3B_B,2V3B_A,9008,17299,7414,168216.0,4.0,403.8871295650672,Pseudomonas aeruginosa,Pseudomonas aeruginosa,B,B
2V51_D,2V51_E,11965,167,167,45045.0,70.0,611.3954534052571,Oryctolagus cuniculus,Mus musculus,E,E
2V6X_A,2V6X_B,1596,401,390,1123.0,2.0,8.878284642798608,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
2VLQ_A,2VLQ_B,980,513,438,10051.0,2.0,269.3550804106132,Escherichia coli,Escherichia coli,B,B
2VSM_A,2VSM_B,144,381,0,0.0,,,Nipah virus,Homo sapiens,V,E
2VSO_A,2VSO_E,18664,1574,1505,266910.0,24.0,3787.162025126261,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
2W19_B,2W19_D,7249,16741,6176,74613.0,1.0,428.8530730721882,Mycobacterium tuberculosis,Mycobacterium tuberculosis,B,B
2WAX_A,2WAX_B,17340,822,813,11750.0,8.0,91.2146099922173,Homo sapiens,Homo sapiens,E,E
2WBL_C,2WBL_A,2808,123,120,184898.0,717.5,2971.2537785232835,Arabidopsis thaliana,Arabidopsis thaliana,E,E
2WG3_A,2WG3_C,2951,11987,1614,48832.0,2.0,481.86293461011843,Homo sapiens,Homo sapiens,E,E
2WIU_D,2WIU_C,16139,7071,6091,164265.0,4.0,418.9435011914792,Escherichia coli,Escherichia coli,B,B
2WJV_E,2WJV_B,895,16123,891,32843.0,10.0,288.86332199022667,Homo sapiens,Homo sapiens,E,E
2WM9_B,2WM9_A,2753,1237,1232,739715.0,38.0,3240.258234573404,Homo sapiens,Homo sapiens,E,E
2WP0_D,2WP0_B,1,417,1,173.0,173.0,0.0,Helicobacter pylori,Helicobacter pylori,V,V
2WT7_A,2WT7_B,1550,768,734,119723.0,8.0,586.2577109307476,Mus musculus,Mus musculus,E,E
2WWX_A,2WWX_B,2826,3,0,0.0,,,Homo sapiens,Legionella pneumophila subsp. pneumophila,E,B
2X19_A,2X19_B,2885,1940,1557,1523730.0,200.0,5058.904749581214,Saccharomyces cerevisiae,Homo sapiens,E,E
2X9A_A,2X9A_B,30,7226,19,1373.0,2.0,284.3468678818851,Enterobacteria phage If1,Escherichia coli O157:H7,V,B
2XKO_B,2XKO_C,16342,378,373,2515.0,6.0,5.015069041781644,Synechococcus elongatus,Synechococcus elongatus,B,B
2XPI_B,2XPI_A,512,11051,502,2775.0,2.0,11.881814216993856,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
2XPP_A,2XPP_B,1407,10,10,14.0,1.0,0.916515138991168,Encephalitozoon cuniculi,Encephalitozoon cuniculi,E,E
2XTS_B,2XTS_A,12761,11826,8654,1883589.0,7.0,12751.708704522618,Paracoccus denitrificans,Paracoccus denitrificans,B,B
2XZE_A,2XZE_Q,1105,84,81,618.0,5.0,9.739121115877927,Homo sapiens,Homo sapiens,E,E
2Y0M_A,2Y0M_B,1531,255,253,7055.0,6.0,204.7037739822266,Homo sapiens,Mus musculus,E,E
2Y0N_A,2Y0N_E,1300,216,207,3502.0,4.0,82.63187685034336,Homo sapiens,Mus musculus,E,E
2Y3N_C,2Y3N_D,496,1112,105,15940.0,2.0,737.5225206600309,Pseudobacteroides cellulosolvens,Pseudobacteroides cellulosolvens ATCC 35603 = DSM 2933,B,B
2Y9M_A,2Y9M_B,2183,74,72,1005.0,12.0,8.304010911735496,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
2YIN_D,2YIN_B,2810,1229,1224,775103.0,39.0,3352.2247000351567,Homo sapiens,Homo sapiens,E,E
2Z0D_B,2Z0D_A,1519,1432,1320,22772.0,2.0,75.18639714659916,Rattus norvegicus,Homo sapiens,E,E
2Z5K_B,2Z5K_A,0,2638,0,0.0,,,Homo sapiens,Homo sapiens,E,E
2Z7F_E,2Z7F_I,4538,477,428,13756286.0,347.5,635807.9899923739,Homo sapiens,Homo sapiens,E,E
2ZAE_A,2ZAE_B,2273,2080,1812,24124.0,1.0,476.4227593939675,Pyrococcus horikoshii,Pyrococcus horikoshii,A,A
2ZET_A,2ZET_C,2849,414,408,469715.0,196.0,2729.065704586069,Mus musculus,Mus musculus,E,E
2ZFD_B,2ZFD_A,247,7007,206,771963.0,947.0,8930.276880417801,Arabidopsis thaliana,Arabidopsis thaliana,E,E
2ZME_D,2ZME_B,1291,1391,1251,4304.0,2.0,11.195319670890589,Homo sapiens,Homo sapiens,E,E
2ZON_A,2ZON_G,13319,12570,8458,1428157.0,6.0,7638.679934244316,Alcaligenes xylosoxydans xylosoxydans,Alcaligenes xylosoxydans xylosoxydans,B,B
2ZXX_E,2ZXX_F,328,533,270,4548.0,2.0,226.06442433655343,Mus musculus,Mus musculus,E,E
3A1P_B,3A1P_A,29274,17569,16890,112132.0,1.0,230.80967766552845,Thermus thermophilus,Thermus thermophilus,B,B
3A2F_A,3A2F_B,13413,2965,2581,98010.0,4.0,948.4750966641327,Pyrococcus furiosus,Pyrococcus furiosus,A,A
3A4U_A,3A4U_B,2359,6446,1519,1124719.0,18.0,4210.113528834497,Homo sapiens,Homo sapiens,E,E
3A5Z_C,3A5Z_D,21450,22118,19924,600876.0,2.0,1095.7483291464878,Escherichia coli,Escherichia coli,B,B
3ABD_X,3ABD_A,139,1358,127,977.0,4.0,7.9807956612231825,Homo sapiens,Homo sapiens,E,E
3ABQ_D,3ABQ_C,4033,4003,3909,21611.0,1.0,88.4171200869923,Escherichia coli,Escherichia coli,B,B
3AJB_B,3AJB_A,245,1205,225,776.0,2.0,5.920083416162393,Homo sapiens,Homo sapiens,E,E
3AU4_B,3AU4_A,327,930,325,109238.0,38.0,2130.442461488601,Homo sapiens,Homo sapiens,E,E
3AWU_A,3AWU_B,4608,423,422,1435.0,2.0,4.531961248860021,Streptomyces castaneoglobisporus,Streptomyces castaneoglobisporus,B,B
3AYH_A,3AYH_B,1582,12113,1493,6821.0,2.0,11.013789475144069,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
3B08_G,3B08_H,2499,1289,1254,270239.0,33.0,1437.0556902970045,Homo sapiens,Mus musculus,E,E
3B0D_C,3B0D_B,1871,1686,1489,13719.0,4.0,25.37847940479796,Gallus gallus,Gallus gallus,E,E
3BES_L,3BES_R,241,249,143,4106.0,10.0,66.06942972164184,Homo sapiens,Ectromelia virus,E,V
3BG1_A,3BG1_B,3257,1332,1267,78029.0,23.0,547.8962834136613,Homo sapiens,Saccharomyces cerevisiae,E,E
3BH7_A,3BH7_B,16451,1549,1392,118229.0,19.0,236.84153586597668,Mus musculus,Homo sapiens,E,E
3BK3_A,3BK3_C,1793,277,276,23808.0,21.5,344.1274368844123,Homo sapiens,Danio rerio,E,E
3BRV_C,3BRV_B,141,132,108,1060.0,3.5,18.2853656057536,Homo sapiens,Homo sapiens,E,E
3BTP_A,3BTP_B,24,18,16,49.0,1.0,6.995255088272335,Agrobacterium fabrum,Agrobacterium fabrum,B,B
3BY4_B,3BY4_A,2745,1688,1545,730153.0,60.0,3171.456217083221,Homo sapiens,Saccharomyces cerevisiae,E,E
3C0T_A,3C0T_B,1014,0,0,0.0,,,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
3CF4_G,3CF4_A,5353,14138,3983,118790.0,3.0,505.45529051519964,Methanosarcina barkeri,Methanosarcina barkeri,A,A
3CH5_A,3CH5_B,2882,857,798,477143.0,80.5,2386.39357791063,Homo sapiens,Rattus norvegicus,E,E
3CPT_B,3CPT_A,2893,1086,1003,7637.0,1.0,92.3084672151168,Mus musculus,Homo sapiens,E,E
3CQC_B,3CQC_A,1044,1172,976,2603.0,1.0,14.373058588214992,Homo sapiens,Homo sapiens,E,E
3CR3_B,3CR3_D,9674,3455,3342,31699.0,2.0,163.44659547599784,Lactococcus lactis subsp. lactis,Lactococcus lactis subsp. lactis,B,B
3CX8_A,3CX8_B,3844,364,364,181362.0,92.0,1253.0574780358972,Mus musculus,Rattus norvegicus,E,E
3D31_A,3D31_C,14705,14545,11779,921950.0,9.0,1311.2338922404174,Methanosarcina acetivorans,Methanosarcina acetivorans,A,A
3D5O_D,3D5O_F,4544,1503,389,1424941.0,236.0,14636.729676122939,Homo sapiens,Homo sapiens,E,E
3D6N_B,3D6N_A,21113,19805,18944,1361046.0,4.0,2551.1567367335665,Aquifex aeolicus,Aquifex aeolicus,B,B
3DAW_A,3DAW_B,11233,1640,1601,297114.0,40.0,1819.8885253792816,Oryctolagus cuniculus,Mus musculus,E,E
3DBO_B,3DBO_A,10059,103,103,3169.0,5.0,120.02452855166084,Mycobacterium tuberculosis,Mycobacterium tuberculosis,B,B
3DDC_A,3DDC_B,2793,416,415,324344.0,160.0,2125.807065244001,Homo sapiens,Mus musculus,E,E
3DGP_A,3DGP_B,1175,1075,858,1362.0,1.0,1.9653003993304576,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
3DOE_A,3DOE_B,14797,397,395,70311.0,68.0,320.9392820743526,Homo sapiens,Homo sapiens,E,E
3DWG_A,3DWG_C,19802,15705,14748,1165731.0,4.0,3253.3044319950295,Mycobacterium tuberculosis,Mycobacterium tuberculosis,B,B
3E0J_A,3E0J_B,11664,1079,1052,7670.0,3.0,78.78572876739867,Homo sapiens,Homo sapiens,E,E
3E5A_A,3E5A_B,10007,129,129,11166.0,40.0,121.70850339269259,Homo sapiens,Homo sapiens,E,E
3EAB_A,3EAB_G,488,996,410,2765.0,3.0,14.33927828881706,Homo sapiens,Homo sapiens,E,E
3EGG_A,3EGG_C,16948,4466,3695,2081148.0,2.0,8084.58640370229,Homo sapiens,Rattus norvegicus,E,E
3EI1_B,3EI1_A,3118,1553,1519,351718.0,84.0,1754.1125086311356,Danio rerio,Homo sapiens,E,E
3EUH_A,3EUH_C,1261,2454,1228,5247.0,1.0,34.83581326218816,Escherichia coli,Escherichia coli,B,B
3F1S_B,3F1S_A,3889,3510,1225,3882203.0,8.0,46587.882693794134,Homo sapiens,Homo sapiens,E,E
3F3F_B,3F3F_D,3451,1167,1163,76317.0,24.0,622.7047704218585,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
3F62_B,3F62_A,159,89,62,270.0,3.0,5.273478298152198,Homo sapiens,Ectromelia virus,E,V
3F8U_C,3F8U_D,19876,1018,384,2426850.0,143.5,44348.697284032714,Homo sapiens,Homo sapiens,E,E
3FBI_B,3FBI_A,1192,716,648,944.0,1.0,2.5436892752046867,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
3FIE_C,3FIE_A,1535,133,0,0.0,,,Homo sapiens,Clostridium botulinum,E,V
3FJU_A,3FJU_B,12408,3,3,81.0,32.0,14.719601443879744,Homo sapiens,Ascaris suum,E,E
3FWB_B,3FWB_A,75,5950,73,851.0,11.0,5.926996925104401,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
3G5O_D,3G5O_C,11593,12743,9065,476579.0,4.0,1956.2581318862235,Mycobacterium tuberculosis,Mycobacterium tuberculosis,B,B
3G9V_C,3G9V_D,291,281,167,16172.0,52.0,132.97504684044597,Homo sapiens,Homo sapiens,E,E
3G9W_D,3G9W_A,464,694,414,267572.0,74.0,3879.1635946765086,Homo sapiens,Mus musculus,E,E
3GCG_A,3GCG_B,2755,171,1,1.0,1.0,0.0,Homo sapiens,Escherichia coli,E,B
3GQI_B,3GQI_A,823,8087,542,4495133.0,1642.5,49325.98930448969,Rattus norvegicus,Homo sapiens,E,E
3GZ2_P,3GZ2_B,0,13055,0,0.0,,,Shigella flexneri,Shigella flexneri,B,B
3H4S_A,3H4S_E,1736,6149,1571,4898524.0,132.0,16934.773928681527,Arabidopsis thaliana,Arabidopsis thaliana,E,E
3H7H_B,3H7H_A,2366,2303,2106,29472.0,1.0,536.6533186266381,Homo sapiens,Homo sapiens,E,E
3HI2_B,3HI2_A,905,3238,785,3164.0,1.0,22.976345250554107,Escherichia coli,Escherichia coli,B,B
3HMX_B,3HMX_A,142,582,137,16654.0,44.0,179.80345560338318,Homo sapiens,Homo sapiens,E,E
3HPW_B,3HPW_C,1777,1585,1409,7365.0,1.0,68.22531516796592,Escherichia coli,Escherichia coli,B,B
3HRZ_D,3HRZ_C,3839,671,528,2453893.0,189.0,66721.91749211912,Homo sapiens,Naja kaouthia,E,E
3HTK_B,3HTK_C,72,1465,72,250.0,3.0,3.3373818007460008,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
3HUG_I,3HUG_J,14295,9046,8422,2143077.0,6.0,17054.129503125594,Mycobacterium tuberculosis,Mycobacterium tuberculosis,B,B
3HZH_A,3HZH_B,14491,4197,4113,202261.0,9.0,885.2147815482417,Borrelia burgdorferi,Borrelia burgdorferi,B,B
3IAB_A,3IAB_B,117,1253,101,134.0,1.0,1.6112777715990771,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
3IAX_B,3IAX_A,12,11584,12,153.0,3.0,24.003905932160286,Citrobacter freundii,Escherichia coli,B,B
3IEC_B,3IEC_F,9569,4,0,0.0,,,Homo sapiens,Helicobacter pylori,E,V
3IHP_C,3IHP_A,2745,4050,1692,3738583.0,285.0,19078.308601016943,Homo sapiens,Homo sapiens,E,E
3IHQ_B,3IHQ_A,24427,20009,16467,343061.0,3.0,528.2560305783778,Bacillus subtilis,Bacillus subtilis,B,B
3IM4_A,3IM4_C,526,253,226,3372.0,5.0,28.858256465808488,Bos taurus,Homo sapiens,E,E
3IMA_A,3IMA_B,6767,1008,694,910351.0,69.5,25295.291341505992,Carica papaya,Colocasia esculenta,E,E
3ISM_A,3ISM_C,5614,737,593,8654.0,1.0,116.4018527553245,Drosophila melanogaster,Drosophila melanogaster,V,V
3JQO_l,3JQO_k,3395,3508,3237,414632.0,2.0,6412.812161352067,Escherichia coli,Escherichia coli,B,B
3K1I_B,3K1I_C,7436,352,347,6710.0,1.0,327.15854474829496,Helicobacter pylori,Helicobacter pylori,V,V
3K51_B,3K51_A,500,502,225,133553.0,169.0,1064.7357088492736,Homo sapiens,Homo sapiens,E,E
3K6G_E,3K6G_B,110,133,89,193.0,1.0,2.4229054666121157,Homo sapiens,Homo sapiens,E,E
3K7V_C,3K7V_A,17002,4225,3316,1566529.0,45.0,4353.410639876878,Homo sapiens,Homo sapiens,E,E
3K8P_D,3K8P_C,898,888,721,1160.0,1.0,3.1845028679480425,Saccharomyces cerevisiae,Kluyveromyces lactis,E,E
3KBU_D,3KBU_A,407,1266,405,1322293.0,148.0,21068.30842615126,Homo sapiens,Homo sapiens,E,E
3KF6_A,3KF6_B,1866,377,363,784.0,2.0,1.3264970568336294,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
3KMU_B,3KMU_A,1395,4933,1057,1834478.0,91.0,14000.206404865812,Homo sapiens,Homo sapiens,E,E
