,id1,id2,n_unique1,n_unique2,n_matching_ox,ncombos_total,median_combos,std_combos,PDB
922,3SBT_B,3SBT_A,1235,1400,1156,5648.0,1.0,86.92304061090286,3sbt
923,3SGJ_A,3SGJ_C,1011,1473,420,30983249.0,449.0,897237.3610168349,3sgj
924,3SJA_A,3SJA_D,19917,722,700,1064.0,1.0,2.8189967820384,3sja
925,3T12_A,3T12_C,5330,3103,2670,136103.0,5.0,1166.3848275920673,3t12
926,3T6G_A,3T6G_B,1030,380,349,38655.0,7.0,291.42864078734664,3t6g
927,3T97_C,3T97_B,1211,561,495,2593.0,1.0,64.83183952017589,3t97
928,3TBI_B,3TBI_A,30342,366,48,4102.0,8.5,310.44168523340346,3tbi
929,3TL8_G,3TL8_K,10039,59,11,30.0,1.0,3.386897456399484,3tl8
930,3TND_A,3TND_B,10971,4088,3526,336224.0,5.0,4026.997148853648,3tnd
931,3TUF_B,3TUF_A,17365,1986,1946,45906.0,3.0,596.2943708887777,3tuf
932,3TVJ_B,3TVJ_I,3734,131,105,63843.0,177.0,1451.9807322422437,3tvj
933,3TVT_A,3TVT_B,20317,0,0,0.0,,,3tvt
934,3TW8_D,3TW8_C,2835,1279,1275,1220988.0,81.0,5089.8167221976755,3tw8
935,3TX7_B,3TX7_A,1347,2034,484,2628813.0,704.0,19401.614829419555,3tx7
936,3U1J_E,3U1J_B,780,15522,226,22206.0,22.5,359.66002331014283,3u1j
937,3U6X_D,3U6X_Y,240,106,53,223.0,1.0,10.235636029432676,3u6x
938,3U88_M,3U88_C,23,328,23,275.0,8.0,16.144667341071948,3u88
939,3U9Z_A,3U9Z_C,11590,21,21,1264.0,20.0,158.39781715896726,3u9z
940,3UKY_B,3UKY_C,2488,0,0,0.0,,,3uky
941,3ULY_A,3ULY_B,1471,170,161,2291.0,4.0,77.33216637251216,3uly
942,3UTM_B,3UTM_C,8229,174,156,48636.0,150.0,499.1054799127089,3utm
943,3V4Y_A,3V4Y_B,16941,347,347,16024.0,18.0,168.10898518426544,3v4y
944,3V96_B,3V96_A,9367,895,636,122191.0,11.0,1288.9125768636668,3v96
945,3VA2_A,3VA2_C,110,603,104,10082.0,45.5,150.69504527885988,3va2
946,3VEP_A,3VEP_C,14423,509,508,5449.0,5.0,20.209969013105763,3vep
947,3VHL_B,3VHL_A,2755,1218,1213,708757.0,38.0,3119.386852255145,3vhl
948,3VHX_A,3VHX_B,4318,338,335,63280.0,62.0,476.86311857864206,3vhx
949,3VIQ_B,3VIQ_A,680,496,385,482.0,1.0,0.874696294545147,3viq
950,3VMF_A,3VMF_B,40013,5375,3717,117603.0,3.0,985.1200182806476,3vmf
951,3VU9_B,3VU9_A,46,58,44,51.0,1.0,0.6375800063229791,3vu9
952,3VUX_B,3VUX_E,2727,136,136,15019.0,63.0,143.55249614718133,3vux
953,3W15_A,3W15_C,2849,11903,640,66966.0,27.5,280.72974226711244,3w15
954,3W1Y_C,3W1Y_A,22329,1336,1165,18104.0,4.0,45.436040921111356,3w1y
955,3W5U_H,3W5U_E,14200,16574,12370,1030992.0,8.0,1547.1873743021195,3w5u
956,3WDG_A,3WDG_B,15375,78,64,1326.0,2.0,106.59700229573768,3wdg
957,3WFD_C,3WFD_B,13833,30393,11865,1331422.0,8.0,4847.624602525614,3wfd
958,3WKR_A,3WKR_C,20803,42,42,172.0,3.5,3.2426438640444233,3wkr
959,3WRY_D,3WRY_B,18170,2115,1735,14816.0,2.0,45.93903393546713,3wry
960,3WSO_B,3WSO_A,1669,1315,1217,268163.0,10.0,1939.38320633522,3wso
961,3WWN_A,3WWN_B,20699,4626,4366,154849.0,3.0,737.7867706859582,3wwn
962,3WWQ_D,3WWQ_F,2744,70,70,11692.0,90.0,267.79074834272967,3wwq
963,3WWT_A,3WWT_B,322,20,0,0.0,,,3wwt
964,3WXF_B,3WXF_A,2501,674,668,147400.0,38.5,1311.0529160838312,3wxf
965,3WXM_A,3WXM_B,40013,5411,3903,117053.0,3.0,957.8920239536374,3wxm
966,3ZDL_B,3ZDL_A,165,459,160,6726.0,12.0,76.08210100772719,3zdl
967,3ZS9_A,3ZS9_D,19950,498,488,700.0,1.0,2.6074851426514547,3zs9
968,4A49_B,4A49_A,2204,2097,1638,3733825.0,345.0,8228.422804122345,4a49
969,4A8J_D,4A8J_E,3550,557,527,701.0,1.0,1.6510305473758156,4a8j
970,4AF3_A,4AF3_D,8710,757,754,31177.0,9.0,91.78397876820436,4af3
971,4AQR_D,4AQR_A,146,6376,144,245588.0,768.0,3560.8440848274467,4aqr
972,4AYD_A,4AYD_D,1035,533,0,0.0,,,4ayd
973,4B1V_B,4B1V_N,11816,177,177,47949.0,72.0,539.5023662760583,4b1v
974,4BD9_B,4BD9_A,773,12738,539,10451478.0,510.0,412619.9319165672,4bd9
975,4BJJ_A,4BJJ_B,1232,873,775,1368.0,1.0,3.982422565488809,4bjj
976,4BQ6_A,4BQ6_D,1704,280,277,289280.0,134.0,4968.172742802435,4bq6
977,4BRW_A,4BRW_B,17757,622,614,4688.0,6.0,13.083687043861728,4brw
978,4BSZ_A,4BSZ_B,29930,6198,5637,400685.0,2.0,1413.6471234372007,4bsz
979,4BX9_A,4BX9_C,1581,1257,1245,19779.0,5.0,131.55982660739605,4bx9
980,4C0H_B,4C0H_D,2711,110,109,470.0,4.0,2.9667801336778776,4c0h
981,4C9B_A,4C9B_B,18837,1532,1466,272087.0,24.0,4138.628739986917,4c9b
982,4C9R_C,4C9R_D,167,612,163,13137.0,40.0,124.10789082435022,4c9r
983,4CC4_D,4CC4_C,1573,4596,1380,5089143.0,120.0,23594.130720465342,4cc4
984,4CC9_B,4CC9_C,98,0,0,0.0,,,4cc9
985,4CCG_A,4CCG_X,2202,1860,1631,3192566.0,220.0,9838.231971415262,4ccg
986,4CCN_D,4CCN_B,0,8074,0,0.0,,,4ccn
987,4CFR_Q,4CFR_B,319,2731,307,58636.0,24.0,501.06917281978315,4cfr
988,4CGY_A,4CGY_B,21987,1297,1256,9444.0,2.0,44.71031618907575,4cgy
989,4CI6_A,4CI6_B,11798,11665,4379,1145293.0,8.0,4678.526290848674,4ci6
990,4CJ2_A,4CJ2_D,5031,36,0,0.0,,,4cj2
991,4CLQ_B,4CLQ_A,0,3432,0,0.0,,,4clq
992,4CMM_B,4CMM_A,387,2100,359,4137972.0,200.0,77208.46766229927,4cmm
993,4CO6_C,4CO6_E,163,15,14,5228.0,2.5,1203.886605616855,4co6
994,4CRY_G,4CRY_B,10476,16987,8759,182515.0,3.0,515.6171965050161,4cry
995,4CT0_A,4CT0_B,12684,163,156,5584.0,8.5,91.93313609446298,4ct0
996,4CVW_D,4CVW_B,225,15077,66,12868.0,20.5,842.5050664301754,4cvw
997,4CXF_A,4CXF_B,15081,21,21,313.0,5.0,22.717529966976024,4cxf
998,4CYM_D,4CYM_A,7095,3027,1891,4270149.0,150.0,19531.607986232193,4cym
999,4D0N_A,4D0N_B,2816,1371,1310,4569903.0,224.5,21114.57218563113,4d0n
1000,4DCK_C,4DCK_A,575,723,364,177973.0,39.5,1309.9656814843538,4dck
1001,4DGL_C,4DGL_B,6700,1464,1454,262604.0,35.0,805.7278880226575,4dgl
1002,4DH2_B,4DH2_A,1607,657,263,856295.0,2.0,49720.01456126949,4dh2
1003,4DHI_D,4DHI_B,2201,1395,1363,274235.0,36.0,2373.348330144433,4dhi
1004,4DID_A,4DID_B,2759,116,0,0.0,,,4did
1005,4DVG_A,4DVG_B,2732,440,437,141213.0,58.0,1060.7812211257542,4dvg
1006,4DX8_H,4DX8_B,171,338,164,2079.0,5.0,31.597494493062943,4dx8
1007,4DXR_B,4DXR_A,277,1344,258,9600.0,6.0,119.65588090832544,4dxr
1008,4E6K_D,4E6K_H,18675,5512,5485,74520.0,4.0,277.89776933251943,4e6k
1009,4E6N_A,4E6N_B,1341,1210,1053,2523.0,1.0,32.87623721846365,4e6n
1010,4EB5_A,4EB5_C,22116,18195,17662,486102.0,3.0,1026.7244835557633,4eb5
1011,4EN2_B,4EN2_A,367,2260,0,0.0,,,4en2
1012,4EOZ_C,4EOZ_D,2055,1528,1324,1078315.0,36.0,11709.107590710895,4eoz
1013,4ETP_A,4ETP_B,1738,102,100,2256.0,8.5,40.68447369697683,4etp
1014,4F6U_A,4F6U_B,5276,2896,1676,2201674.0,158.0,6965.405425474599,4f6u
1015,4F8C_B,4F8C_A,2729,61,0,0.0,,,4f8c
1016,4F9C_A,4F9C_B,6952,1001,1000,55059.0,18.0,147.68120232108083,4f9c
1017,4FBW_A,4FBW_C,20046,2,2,2.0,1.0,0.0,4fbw
1018,4FJV_B,4FJV_A,2724,1419,1373,561172.0,30.0,5977.630555399122,4fjv
1019,4FOU_A,4FOU_C,10177,5088,3901,618453.0,10.0,6264.190596170169,4fou
1020,4FQ3_B,4FQ3_A,122,3440,121,58398.0,188.0,691.2982890906736,4fq3
1021,4FXE_B,4FXE_E,4839,11842,3799,75281.0,3.0,174.03619480172642,4fxe
1022,4FXW_B,4FXW_A,1312,7038,1307,92792.0,14.0,249.84046475251415,4fxw
1023,4G1M_A,4G1M_B,4601,2143,1020,3526013.0,33.5,20424.923975215206,4g1m
1024,4G2V_B,4G2V_A,122,6133,122,5589.0,24.5,66.11816693967333,4g2v
1025,4G6U_A,4G6U_B,255,274,108,696.0,2.0,13.469673298392653,4g6u
1026,4GAF_A,4GAF_B,268,1049,154,328451.0,701.0,3315.3773646250957,4gaf
1027,4GF3_B,4GF3_A,23,1022,23,182.0,4.0,9.833010258168153,4gf3
1028,4GS7_A,4GS7_C,178,791,165,31386.0,80.0,295.46657653826037,4gs7
1029,4GXB_B,4GXB_A,0,538,0,0.0,,,4gxb
1030,4H3H_B,4H3H_A,1699,1159,1068,2937.0,1.0,8.750294270065098,4h3h
1031,4HFK_A,4HFK_B,837,422,284,2584.0,1.0,42.59708213559904,4hfk
1032,4HH3_A,4HH3_C,9652,11595,6364,560015.0,6.0,2941.2807591652113,4hh3
1033,4HI8_B,4HI8_A,1681,9388,1420,4300920.0,160.0,15790.749289957901,4hi8
1034,4HKC_A,4HKC_B,1847,0,0,0.0,,,4hkc
1035,4HNY_B,4HNY_A,19358,11998,10449,1913640.0,6.0,11800.581896358923,4hny
1036,4HPM_C,4HPM_D,240,553,227,8029.0,10.0,67.08561550352688,4hpm
1037,4HSU_C,4HSU_A,13675,13637,1311,55381.0,12.0,191.39697082692769,4hsu
1038,4HX3_H,4HX3_G,855,7313,735,6443.0,7.0,9.460390009353027,4hx3
1039,4I6N_B,4I6N_A,2725,1793,1464,426231.0,62.0,3020.5719159242326,4i6n
1040,4I98_A,4I98_C,14393,15058,13893,126254.0,1.0,294.6287725438197,4i98
1041,4I9X_C,4I9X_B,401,14,12,26763.0,2.5,7370.680216517784,4i9x
1042,4IAO_A,4IAO_C,15742,41,36,242.0,5.0,6.162661361922168,4iao
1043,4IGL_C,4IGL_D,6334,7046,3492,1926313.0,12.0,24304.872211838283,4igl
1044,4IN3_C,4IN3_D,1949,1584,735,1496.0,1.0,11.298731508605268,4in3
1045,4ITR_C,4ITR_B,2758,15074,1046,136259.0,28.0,1893.3734718240592,4itr
1046,4IUM_B,4IUM_A,2745,29,1,2.0,2.0,0.0,4ium
1047,4IW3_K,4IW3_J,30975,9466,8632,440851.0,3.0,1052.545507889495,4iw3
1048,4JMF_A,4JMF_B,37,179,34,343.0,2.0,36.87368553753621,4jmf
1049,4JOI_B,4JOI_C,5798,714,700,3582.0,2.0,16.243521534345152,4joi
1050,4JQU_A,4JQU_B,2223,79,78,1105.0,12.0,8.402406045319838,4jqu
1051,4JS0_A,4JS0_B,2769,142,141,71550.0,192.0,892.8479449740726,4js0
1052,4K1R_D,4K1R_C,2727,4335,1722,816538.0,64.0,5108.712952883061,4k1r
1053,4KBB_D,4KBB_B,47,847,0,0.0,,,4kbb
1054,4KFZ_A,4KFZ_C,1734,503,404,8424507.0,988.0,74878.41899706004,4kfz
1055,4KMO_A,4KMO_B,1580,1379,1361,29850.0,5.0,156.2762766291271,4kmo
1056,4KT5_C,4KT5_A,424,351,76,1681.0,2.0,148.245259718771,4kt5
1057,4KT6_C,4KT6_D,224,68,48,2328.0,1.0,303.75257200557166,4kt6
1058,4KYO_A,4KYO_B,20419,9895,8829,5631639.0,6.0,39609.36522796039,4kyo
1059,4KYT_A,4KYT_B,18576,114,114,4304.0,26.5,42.84479566821426,4kyt
1060,4L0Z_B,4L0Z_A,656,420,384,70569.0,32.0,548.2922760933262,4l0z
1061,4L63_C,4L63_A,22,4821,5,209.0,4.0,58.63582522656265,4l63
1062,4LD3_A,4LD3_B,679,126,113,1529.0,5.0,30.77870508424635,4ld3
1063,4LJO_B,4LJO_A,2727,1485,1454,986470.0,90.5,5260.798592380361,4ljo
1064,4LL1_B,4LL1_A,21930,2716,2502,108627.0,10.0,264.4324570285882,4ll1
1065,4LN0_B,4LN0_C,444,304,286,4913.0,3.0,36.23996873958604,4ln0
1066,4LRT_A,4LRT_B,19058,11290,10569,405405.0,4.0,877.401537783473,4lrt
1067,4LX3_A,4LX3_B,3008,452,426,1794.0,2.0,10.19538995465344,4lx3
1068,4M0W_B,4M0W_A,2727,308,0,0.0,,,4m0w
1069,4M1U_A,4M1U_E,433,151,150,27023.0,1.0,2161.594238015596,4m1u
1070,4M5D_A,4M5D_B,1460,2480,995,2625.0,1.0,10.544366603979313,4m5d
1071,4M69_A,4M69_B,6257,7320,4801,8279387.0,4.0,15977.7935909069,4m69
1072,4M70_I,4M70_J,137,146,100,23311.0,75.0,507.8583640150076,4m70
1073,4MCT_A,4MCT_B,16031,6392,5671,165758.0,4.0,640.9900217471013,4mct
1074,4ME7_F,4ME7_C,8043,9754,4645,129591.0,2.0,1120.4839372029119,4me7
1075,4MOY_A,4MOY_B,16948,334,334,31156.0,14.0,1156.5426843283321,4moy
1076,4N3Y_A,4N3Y_C,179,266,150,1528.0,4.0,16.608185398237286,4n3y
1077,4NDN_B,4NDN_F,20400,19427,16874,491336.0,3.0,911.1272688501227,4ndn
1078,4NEH_A,4NEH_B,11125,2779,1671,6251094.0,5.0,24583.66838391979,4neh
1079,4NQW_A,4NQW_B,14458,6762,6614,817158.0,6.0,7220.025814824164,4nqw
1080,4NRH_A,4NRH_D,987,12028,700,15206.0,4.0,185.00004723661837,4nrh
1081,4NUT_A,4NUT_B,6746,97,95,669.0,6.0,4.658700495278608,4nut
1082,4NWO_A,4NWO_B,18168,2484,2310,60886.0,3.0,680.7112948561763,4nwo
1083,4NWP_C,4NWP_E,12763,7308,5179,49647.0,2.0,136.89819750860843,4nwp
1084,4OJK_C,4OJK_A,11,2858,11,940.0,70.0,43.296784756468156,4ojk
1085,4OV6_G,4OV6_E,3302,13934,2264,631056.0,10.0,5157.819852361294,4ov6
1086,4OY2_F,4OY2_E,1379,1306,1230,4177.0,1.0,22.02489684508012,4oy2
1087,4P6I_D,4P6I_A,7104,1603,1542,7072.0,1.0,68.14822304248652,4p6i
1088,4P78_D,4P78_A,6326,8220,5504,216843.0,2.0,1154.9178941798168,4p78
1089,4PBY_D,4PBY_B,0,2591,0,0.0,,,4pby
1090,4PER_B,4PER_A,342,1992,141,298665.0,560.0,5310.08939689796,4per
1091,4PK7_B,4PK7_A,562,1398,537,6290.0,3.0,50.388986635623525,4pk7
1092,4PKF_A,4PKF_C,6366,39,39,215.0,2.0,7.2990051829062335,4pkf
1093,4Q2U_A,4Q2U_B,5216,8070,3429,44811.0,3.0,93.49831380307087,4q2u
1094,4Q35_A,4Q35_B,11434,4908,4809,74559.0,2.0,400.947475329057,4q35
1095,4QAF_A,4QAF_D,168,466,142,19774.0,64.0,232.73086180585813,4qaf
1096,4QAM_B,4QAM_A,244,2844,242,52728.0,56.5,467.420080941632,4qam
1097,4QLB_E,4QLB_A,388,19555,365,4341.0,3.0,91.53370264667637,4qlb
1098,4QLP_B,4QLP_A,1162,148,113,558.0,2.0,10.166127329624416,4qlp
1099,4QPJ_C,4QPJ_A,15623,11454,9318,1285445.0,8.0,5654.713948662804,4qpj
1100,4QPL_B,4QPL_A,2202,4569,1622,3053177.0,224.0,7039.342593475732,4qpl
1101,4QTT_C,4QTT_D,5349,18815,4890,188049.0,3.0,1513.962283310954,4qtt
1102,4R10_B,4R10_A,374,1806,345,488553.0,114.0,3467.221405939803,4r10
1103,4R3U_A,4R3U_C,9045,16076,8883,843732.0,6.0,2682.7129336306853,4r3u
1104,4R6U_D,4R6U_A,159,1038,139,79003.0,243.0,920.7442027851016,4r6u
1105,4RGW_A,4RGW_B,1307,1384,1231,4217.0,1.0,22.025296526985088,4rgw
1106,4ROC_B,4ROC_A,2839,2811,2516,532982.0,6.0,8540.880306307561,4roc
1107,4RS1_A,4RS1_B,74,494,70,5099.0,49.0,80.57625238852694,4rs1
1108,4RT6_B,4RT6_A,864,2228,44,791.0,12.0,26.482832034395102,4rt6
1109,4S0H_B,4S0H_E,2837,639,545,1184449.0,392.0,9035.75551982433,4s0h
1110,4TPS_D,4TPS_C,17683,680,664,11412.0,1.0,323.2195271265706,4tps
1111,4TQ1_A,4TQ1_B,1369,144,134,677.0,2.0,7.170958390722901,4tq1
1112,4U65_A,4U65_E,2039,3082,1766,11012.0,1.0,58.64723612493125,4u65
1113,4UAF_B,4UAF_E,2476,16555,0,0.0,,,4uaf
1114,4UE8_A,4UE8_B,1674,396,378,6459.0,4.5,35.50758615745586,4ue8
1115,4UE9_A,4UE9_B,1674,14,14,244.0,10.5,14.831020992280653,4ue9
1116,4UFR_A,4UFR_B,1768,601,441,888439.0,280.0,10550.139133080003,4ufr
1117,4UI1_A,4UI1_D,1793,249,245,35028.0,44.0,306.54917240475595,4ui1
1118,4US0_R,4US0_S,2790,1345,1278,1792039.0,126.0,5968.430987760456,4us0
1119,4UZY_B,4UZY_A,489,10937,477,3799.0,4.0,22.03001545585661,4uzy
1120,4UZZ_B,4UZZ_A,462,474,418,1021.0,1.0,4.333888385692422,4uzz
1121,4V0X_A,4V0X_B,16948,134,134,3218.0,16.0,25.99970868798538,4v0x
1122,4W4O_C,4W4O_A,1288,1010,444,23447708.0,420.0,537414.2268693113,4w4o
1123,4WEM_A,4WEM_B,67,749,1,266.0,266.0,0.0,4wem
1124,4WMA_D,4WMA_A,1532,6113,654,1358999.0,153.0,31889.11669640561,4wma
1125,4WNL_D,4WNL_E,51,0,0,0.0,,,4wnl
1126,4WSI_X,4WSI_A,269,20450,262,92438.0,54.0,1768.0791353983402,4wsi
1127,4WV4_A,4WV4_B,1295,1817,1171,5529.0,3.0,11.529609280618644,4wv4
1128,4WW7_A,4WW7_B,10728,1599,1497,76659.0,13.0,709.4551622457237,4ww7
1129,4WX8_E,4WX8_B,447,1087,396,465.0,1.0,0.7768384397237993,4wx8
1130,4X8K_A,4X8K_B,20509,2573,2532,12987.0,2.5,17.281458355872193,4x8k
1131,4XD9_A,4XD9_B,1710,1253,1232,5287.0,2.0,14.13761185031315,4xd9
1132,4XDN_A,4XDN_B,328,36,32,39.0,1.0,0.7388494010960556,4xdn
1133,4XGA_B,4XGA_A,11961,9353,7366,5073359.0,12.0,43216.89401131272,4xga
1134,4XH9_E,4XH9_D,2813,1383,1309,4641207.0,228.0,22014.58378251481,4xh9
1135,4XIZ_A,4XIZ_N,1388,1066,1036,4203.0,2.0,6.2002957926537325,4xiz
1136,4XLG_A,4XLG_B,12351,66,56,77.0,1.0,1.3570253708545237,4xlg
1137,4XPN_A,4XPN_B,16950,55,54,2664.0,26.5,72.06195893761094,4xpn
1138,4XSG_A,4XSG_B,2819,1153,71,30310.0,5.0,1130.0226241650107,4xsg
1139,4XT1_A,4XT1_B,12339,301,257,1165311.0,1056.0,9299.72256861298,4xt1
1140,4XWJ_B,4XWJ_A,14118,2330,2242,31607.0,3.0,194.6811061685023,4xwj
1141,4XXB_A,4XXB_B,23633,240,210,4319.0,2.0,115.89140168333022,4xxb
1142,4XZR_B,4XZR_A,2536,0,0,0.0,,,4xzr
1143,4YII_U,4YII_A,2204,1077,1073,60703.0,24.0,268.2602617609716,4yii
1144,4YK8_A,4YK8_B,1136,1214,1033,2913.0,1.0,9.456196931283165,4yk8
1145,4YL8_B,4YL8_A,335,747,328,99837.0,52.0,2074.871494230312,4yl8
1146,4YMU_J,4YMU_C,13449,11919,11364,1203915.0,12.0,1863.5955042378935,4ymu
1147,4YON_B,4YON_A,2806,1390,1317,4920181.0,228.0,21704.57292375408,4yon
1148,4YYP_A,4YYP_B,248,128,99,479.0,2.0,8.067526964777718,4yyp
1149,4Z3U_B,4Z3U_A,133,54,51,1141.0,1.0,81.37469876678406,4z3u
1150,4Z6Y_A,4Z6Y_D,1642,131,127,22989.0,81.0,293.69629136749944,4z6y
1151,4Z80_A,4Z80_C,114,26,26,148.0,4.0,5.888510525847581,4z80
1152,4Z8L_E,4Z8L_F,98,1654,0,0.0,,,4z8l
1153,4Z96_A,4Z96_C,1319,0,0,0.0,,,4z96
1154,4ZCF_A,4ZCF_C,13141,19897,10564,2403973.0,4.0,16528.882744014245,4zcf
1155,4ZHY_B,4ZHY_A,13725,2521,2483,153011.0,7.0,1169.084115931428,4zhy
1156,4ZJB_G,4ZJB_B,20612,16534,15634,706965.0,5.0,1354.824689396135,4zjb
1157,4ZJV_A,4ZJV_C,7089,167,150,39980.0,94.0,429.4629617971212,4zjv
1158,4ZK9_B,4ZK9_A,308,40,0,0.0,,,4zk9
1159,4ZP3_A,4ZP3_M,767,120,92,1890.0,10.0,26.17932018393537,4zp3
1160,4ZRI_C,4ZRI_A,204,749,204,45027.0,43.0,1647.0797316818948,4zri
1161,4ZRK_G,4ZRK_C,195,749,195,45533.0,44.0,1686.0970662035127,4zrk
1162,4ZRP_C,4ZRP_A,1045,1825,258,222523.0,145.5,9138.204910504799,4zrp
1163,5ABV_F,5ABV_E,59,1674,59,818.0,4.0,20.428011366183032,5abv
1164,5AJJ_B,5AJJ_A,123,33,0,0.0,,,5ajj
1165,5AQV_A,5AQV_B,24889,319,318,14109.0,12.0,274.1506836320931,5aqv
1166,5B0O_C,5B0O_G,28254,8000,7904,210631.0,3.0,1011.3764029314714,5b0o
1167,5B5W_U,5B5W_A,1278,1443,1247,26908.0,6.0,102.89550653940957,5b5w
1168,5B64_A,5B64_B,20195,1064,1030,202165.0,3.0,1343.033852250946,5b64
1169,5B83_D,5B83_F,2372,260,245,74391.0,51.0,746.959952125369,5b83
1170,5BQC_A,5BQC_B,163,504,160,18573.0,50.5,224.5935209404704,5bqc
1171,5BZ0_B,5BZ0_A,2727,308,0,0.0,,,5bz0
1172,5C2J_B,5C2J_A,2751,1668,1539,3929872.0,208.0,13878.693104484091,5c2j
1173,5C46_F,5C46_E,2815,2024,1594,1282113.0,160.0,4135.396496345824,5c46
1174,5CCB_B,5CCB_A,4563,19784,4517,58804.0,3.0,205.1100675237996,5ccb
1175,5CGQ_A,5CGQ_B,20243,20431,18436,1095792.0,4.0,1953.814566380237,5cgq
1176,5CJP_A,5CJP_E,2761,1282,1229,927198.0,85.0,4370.747379892602,5cjp
1177,5CLL_A,5CLL_B,2892,1558,1530,761793.0,69.0,2829.8922685419047,5cll
1178,5CM2_M,5CM2_Z,5305,18155,4546,233119.0,3.0,2115.056718342369,5cm2
1179,5CM8_B,5CM8_A,2788,1347,1278,1707374.0,112.0,5872.642102075789,5cm8
1180,5CSF_B,5CSF_C,3518,0,0,0.0,,,5csf
1181,5CX3_E,5CX3_A,141,1536,141,3034.0,9.0,27.95249334515717,5cx3
1182,5CYZ_A,5CYZ_C,9998,52,51,522.0,9.0,6.755065594648553,5cyz
1183,5D1M_A,5D1M_B,2204,1978,1648,4152191.0,336.0,11519.493758686209,5d1m
1184,5D6H_A,5D6H_B,3622,1700,1655,150639.0,8.0,1030.5806462670098,5d6h
1185,5DA9_C,5DA9_A,981,16864,817,2419.0,2.0,5.728746750532293,5da9
1186,5DMB_D,5DMB_A,6646,3165,2982,19409.0,1.0,169.22414710341857,5dmb
1187,5DMV_C,5DMV_D,1231,0,0,0.0,,,5dmv
1188,5E6Q_B,5E6Q_A,2476,0,0,0.0,,,5e6q
1189,5E8J_B,5E8J_D,18563,228,214,927.0,3.0,12.583077927038133,5e8j
1190,5EE5_B,5EE5_A,11530,1358,1328,331589.0,42.0,1382.9779163162411,5ee5
1191,5EOF_C,5EOF_B,162,157,117,1435.0,6.0,18.26134732692949,5eof
1192,5EP6_B,5EP6_A,163,132,120,561.0,3.0,6.840032285498853,5ep6
1193,5ET0_D,5ET0_C,61,5578,61,11996.0,106.0,218.2876644116471,5et0
1194,5F1B_A,5F1B_C,28,1221,0,0.0,,,5f1b
1195,5F4E_B,5F4E_A,261,132,124,1994.0,8.0,28.80848798928761,5f4e
1196,5F5S_A,5F5S_B,1449,1257,1222,5770.0,2.0,61.44560619980786,5f5s
1197,5F5T_A,5F5T_C,1449,1261,1226,5798.0,2.0,62.794728211884454,5f5t
1198,5F74_B,5F74_A,327,1847,323,8160.0,6.0,57.727786302524464,5f74
1199,5F84_B,5F84_A,1440,1926,476,338305.0,112.0,6415.248953255252,5f84
1200,5FC8_E,5FC8_C,2488,17,0,0.0,,,5fc8
1201,5FIR_C,5FIR_D,1518,402,381,7341.0,4.0,220.9707448060492,5fir
1202,5FVD_B,5FVD_A,7,33,7,198902.0,2.0,68965.54020431849,5fvd
1203,5G1X_B,5G1X_A,44,10023,42,4310.0,42.0,165.81400256525993,5g1x
1204,5GJK_A,5GJK_B,1664,1245,1119,18148.0,4.0,71.36113642658607,5gjk
1205,5GK9_B,5GK9_A,274,1531,268,21358.0,8.5,457.19839952860895,5gk9
1206,5GQQ_B,5GQQ_D,1818,5337,431,340880.0,176.0,3774.4576934417773,5gqq
1207,5H07_A,5H07_D,2426,167,161,55748.0,96.0,651.3652220098678,5h07
1208,5H2W_C,5H2W_D,2594,0,0,0.0,,,5h2w
1209,5HK5_A,5HK5_E,1793,407,382,57311.0,24.0,352.77154215002366,5hk5
1210,5HPS_A,5HPS_B,1892,2701,1561,1754113.0,120.0,10292.881753472457,5hps
1211,5HU3_B,5HU3_A,3,8732,3,73.0,28.0,5.9066817155564495,5hu3
1212,5HXG_C,5HXG_D,9300,1788,1626,61463.0,8.0,613.6268503444903,5hxg
1213,5IBK_C,5IBK_A,2703,1668,1560,677238.0,39.0,2860.407373585953,5ibk
1214,5IBW_C,5IBW_A,835,6384,830,50349.0,10.0,208.7802380271677,5ibw
1215,5IFG_B,5IFG_A,5085,2747,2665,33919.0,2.0,239.3515161875349,5ifg
1216,5IFS_B,5IFS_A,21156,1456,1432,194684.0,38.0,1490.7354205605334,5ifs
1217,5IIB_A,5IIB_B,44,11,11,828.0,21.0,103.51643778918393,5iib
1218,5IMT_D,5IMT_A,184,825,0,0.0,,,5imt
1219,5INB_A,5INB_B,16945,196,195,18547.0,22.0,506.45224301114433,5inb
1220,5IUK_F,5IUK_E,12972,12110,10887,1851251.0,8.0,5236.114277764904,5iuk
1221,5J1S_B,5J1S_A,346,21374,334,9225.0,5.0,249.19738653090812,5j1s
1222,5J43_E,5J43_F,19974,37,37,885.0,4.0,62.20297132834176,5j43
1223,5JA1_A,5JA1_B,12891,3884,3747,188044.0,8.0,721.4334675177498,5ja1
1224,5JAA_D,5JAA_A,3417,15425,3091,72778.0,4.0,395.9169947442828,5jaa
1225,5JEJ_A,5JEJ_D,276,0,0,0.0,,,5jej
1226,5JEN_B,5JEN_A,5031,5807,1551,19640.0,2.0,207.1402043173956,5jen
1227,5JFZ_E,5JFZ_F,14050,543,525,5227.0,2.0,108.56415257156831,5jfz
1228,5JG6_B,5JG6_A,2692,1956,1704,6037264.0,260.0,22605.701052008862,5jg6
1229,5JNB_F,5JNB_B,8,4441,8,406.0,30.5,54.66431651452344,5jnb
