name,JHparams,lenA,lenB,msa,msaA,msaB,cdhit,dockQ,fnat,iRMS,LRMS,fnonnat,mm,tmA,tmB,long,med,longPPV,medPPV,longA,medA,longPPVA,medPPVA,longB,medB,longPPVB,medPPVB,short,shortPPV,shortA,shortPPVA,shortB,shortPPVB,shortpdb,medpdb,longpdb,avprob,longMODEL,medMODEL,longPPVMODEL,medPPVMODEL,longAMODEL,medAMODEL,longPPVAMODEL,medPPVAMODEL,longBMODEL,medBMODEL,longPPVBMODEL,medPPVBMODEL,shortMODEL,shortPPVMODEL,shortAMODEL,shortPPVAMODEL,shortBMODEL,shortPPVBMODEL,shortpdbMODEL,medpdbMODEL,longpdbMODEL,avprobMODEL,evalue,seqid,hhprob,hhevalue,hhscore,PconsDock,MMdock,shortMCC,medMCC,longMCC,shortF1,medF1,longF1,shortMCCMODEL,medMCCMODEL,longMCCMODEL,shortF1MODEL,medF1MODEL,longF1MODEL,rank,pcd,mmd
4j38_u1_A-4j38_u2_A,AF2-smallbsd,152,124,1,5,54516,1,0.017,0.000,20.227,38.711,1.000,0.53491,0.82490,0.88987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28.571,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.5502,0.564354,0
4j38_u1_A-4j38_u2_A,AF2-smallbsd,152,124,1,5,54516,1,0.015,0.000,20.299,41.832,1.000,0.53569,0.82454,0.88454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28.571,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.5212,0.5581,0
4j38_u1_A-4j38_u2_A,AF2-smallbsd,152,124,1,5,54516,1,0.015,0.000,21.167,41.199,1.000,0.50079,0.82341,0.88183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28.571,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.2952,0.469196,0
4j38_u1_A-4j38_u2_A,AF2-smallbsd,152,124,1,5,54516,1,0.035,0.000,18.614,25.700,1.000,0.50237,0.81896,0.88529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28.571,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.446,0.502544,0
4j38_u1_A-4j38_u2_A,AF2-smallbsd,152,124,1,5,54516,1,0.022,0.000,19.384,33.870,1.000,0.51942,0.82425,0.88991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28.571,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.522,0.560842,0
4j4l_u1_A-4j4l_u2_A,AF2-smallbsd,264,158,114,427223,494,73,0.053,0.049,11.414,26.683,0.871,0.70213,0.99449,0.91735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30.769,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.5744,0.692772,1
4j4l_u1_A-4j4l_u2_A,AF2-smallbsd,264,158,114,427223,494,73,0.119,0.062,6.079,15.273,0.906,0.73646,0.99409,0.92222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30.769,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.2274,0.571482,1
4j4l_u1_A-4j4l_u2_A,AF2-smallbsd,264,158,114,427223,494,73,0.052,0.049,11.496,26.813,0.886,0.70015,0.99445,0.92843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30.769,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.5842,0.697144,1
4j4l_u1_A-4j4l_u2_A,AF2-smallbsd,264,158,114,427223,494,73,0.027,0.000,17.791,30.193,1.000,0.68308,0.99449,0.76357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30.769,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.2582,0.609492,1
4j4l_u1_A-4j4l_u2_A,AF2-smallbsd,264,158,114,427223,494,73,0.052,0.049,11.623,26.818,0.889,0.70056,0.99409,0.92868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30.769,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.5898,0.69271,1
4jhp_u1_A-4jhp_u2_A,AF2-smallbsd,362,142,251,44433,1167,122,0.007,0.000,21.510,65.425,1.000,0.71112,0.98629,0.90941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,15.625,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.6748,0.729224,1
4jhp_u1_A-4jhp_u2_A,AF2-smallbsd,362,142,251,44433,1167,122,0.030,0.000,13.088,29.677,1.000,0.74422,0.98557,0.93674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,15.625,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.2094,0.575018,1
4jhp_u1_A-4jhp_u2_A,AF2-smallbsd,362,142,251,44433,1167,122,0.007,0.000,21.427,63.587,1.000,0.71012,0.98508,0.94232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,15.625,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.5402,0.717736,1
4jhp_u1_A-4jhp_u2_A,AF2-smallbsd,362,142,251,44433,1167,122,0.007,0.000,21.223,64.576,1.000,0.70987,0.98474,0.93315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,15.625,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.6624,0.733428,1
4jhp_u1_A-4jhp_u2_A,AF2-smallbsd,362,142,251,44433,1167,122,0.007,0.000,20.994,64.094,1.000,0.70989,0.98473,0.92756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,15.625,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.7022,0.731674,1
4jqw_u1_A-4jqw_u2_A,AF2-smallbsd,96,75,325,4472,37486,176,0.017,0.000,12.424,44.458,1.000,0.47296,0.83064,0.97742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.2764,0.510812,1
4jqw_u1_A-4jqw_u2_A,AF2-smallbsd,96,75,325,4472,37486,176,0.038,0.000,9.473,26.952,1.000,0.47352,0.83207,0.97759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.2352,0.468658,1
4jqw_u1_A-4jqw_u2_A,AF2-smallbsd,96,75,325,4472,37486,176,0.017,0.000,13.965,41.297,1.000,0.47423,0.83384,0.97812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.3446,0.55633,1
4jqw_u1_A-4jqw_u2_A,AF2-smallbsd,96,75,325,4472,37486,176,0.021,0.000,13.308,37.030,1.000,0.48228,0.84848,0.97868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.3444,0.537028,1
4jqw_u1_A-4jqw_u2_A,AF2-smallbsd,96,75,325,4472,37486,176,0.016,0.000,15.179,43.273,1.000,0.47358,0.83191,0.97784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.2502,0.485584,1
4jx1_u1_A-4jx1_u2_A,AF2-smallbsd,405,107,4224,154946,17558,3931,0.302,0.083,3.586,5.923,0.885,0.92927,0.97237,0.98531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,35.000,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.5164,0.72812,0
4jx1_u1_A-4jx1_u2_A,AF2-smallbsd,405,107,4224,154946,17558,3931,0.247,0.111,3.975,8.435,0.911,0.90712,0.97204,0.98353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,35.000,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.5522,0.737576,0
4jx1_u1_A-4jx1_u2_A,AF2-smallbsd,405,107,4224,154946,17558,3931,0.350,0.083,2.946,4.759,0.857,0.95114,0.96631,0.98520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,35.000,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.4952,0.732584,0
4jx1_u1_A-4jx1_u2_A,AF2-smallbsd,405,107,4224,154946,17558,3931,0.132,0.000,6.663,11.616,1.000,0.85317,0.96859,0.98316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,35.000,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.3702,0.71698,0
4jx1_u1_A-4jx1_u2_A,AF2-smallbsd,405,107,4224,154946,17558,3931,0.218,0.139,4.497,10.121,0.808,0.87808,0.96011,0.98500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,35.000,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.5226,0.737828,0
4k0v_u1_A-4k0v_u2_A,AF2-smallbsd,424,218,1,270761,9732,1,0.030,0.000,9.215,32.313,1.000,0.70575,0.97168,0.99085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,23.932,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.7846,0.78894,1
4k0v_u1_A-4k0v_u2_A,AF2-smallbsd,424,218,1,270761,9732,1,0.027,0.000,9.530,34.752,1.000,0.68854,0.96994,0.99198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,23.932,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.8404,0.791692,1
4k0v_u1_A-4k0v_u2_A,AF2-smallbsd,424,218,1,270761,9732,1,0.028,0.000,9.663,33.070,1.000,0.69689,0.97040,0.99200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,23.932,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.739,0.792194,1
4k0v_u1_A-4k0v_u2_A,AF2-smallbsd,424,218,1,270761,9732,1,0.030,0.000,9.114,32.736,1.000,0.69986,0.97113,0.99205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,23.932,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.8434,0.7903,1
4k0v_u1_A-4k0v_u2_A,AF2-smallbsd,424,218,1,270761,9732,1,0.027,0.000,9.502,34.239,1.000,0.69097,0.96929,0.99193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,23.932,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.7696,0.790646,1
4kyi_u1_A-4kyi_u2_A,AF2-smallbsd,561,166,28,44524,224470,18,0.004,0.000,26.500,91.135,1.000,0.13409,0.76726,0.96411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,30.435,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.4786,0.679626,2
4kyi_u1_A-4kyi_u2_A,AF2-smallbsd,561,166,28,44524,224470,18,0.004,0.000,24.638,89.878,1.000,0.12812,0.66754,0.96189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,30.435,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.5548,0.657982,2
4kyi_u1_A-4kyi_u2_A,AF2-smallbsd,561,166,28,44524,224470,18,0.004,0.000,25.217,90.484,1.000,0.55154,0.70342,0.96343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,30.435,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.4768,0.677422,2
4kyi_u1_A-4kyi_u2_A,AF2-smallbsd,561,166,28,44524,224470,18,0.004,0.000,27.044,91.060,1.000,0.13341,0.78598,0.96453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,30.435,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.4576,0.665324,2
4kyi_u1_A-4kyi_u2_A,AF2-smallbsd,561,166,28,44524,224470,18,0.004,0.000,27.149,88.380,1.000,0.11786,0.83530,0.96454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,30.435,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.411,0.651774,2
4l41_u1_A-4l41_u2_A,AF2-smallbsd,273,124,240,6884,1345,137,0.060,0.097,15.071,29.919,0.889,0.74011,0.99636,0.97375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,28.571,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.2228,0.562094,0
4l41_u1_A-4l41_u2_A,AF2-smallbsd,273,124,240,6884,1345,137,0.022,0.000,12.615,35.820,1.000,0.70195,0.99643,0.97736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,28.571,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.4848,0.665854,0
4l41_u1_A-4l41_u2_A,AF2-smallbsd,273,124,240,6884,1345,137,0.016,0.000,17.037,42.231,1.000,0.69408,0.99663,0.97817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,28.571,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.2456,0.57294,0
4l41_u1_A-4l41_u2_A,AF2-smallbsd,273,124,240,6884,1345,137,0.020,0.000,13.232,38.064,1.000,0.69571,0.99646,0.97628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,28.571,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.477,0.653646,0
4l41_u1_A-4l41_u2_A,AF2-smallbsd,273,124,240,6884,1345,137,0.027,0.000,11.410,32.431,1.000,0.70330,0.99632,0.97779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,28.571,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.4434,0.647214,0
4llo_u1_A-4llo_u2_A,AF2-smallbsd,147,115,6332,71289,125692,5694,0.062,0.080,12.196,27.076,0.882,0.59517,0.98415,0.94793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27.273,0.6,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.9426,0.797534,2
4llo_u1_A-4llo_u2_A,AF2-smallbsd,147,115,6332,71289,125692,5694,0.061,0.080,12.274,27.164,0.900,0.59291,0.98311,0.94673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27.273,0.6,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.965,0.797118,2
4llo_u1_A-4llo_u2_A,AF2-smallbsd,147,115,6332,71289,125692,5694,0.062,0.080,12.097,27.025,0.900,0.59432,0.98370,0.94807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27.273,0.6,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.962,0.797704,2
4llo_u1_A-4llo_u2_A,AF2-smallbsd,147,115,6332,71289,125692,5694,0.061,0.080,12.219,27.312,0.889,0.59480,0.98361,0.94657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27.273,0.6,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.935,0.796884,2
4llo_u1_A-4llo_u2_A,AF2-smallbsd,147,115,6332,71289,125692,5694,0.062,0.080,12.208,27.086,0.875,0.59386,0.98304,0.94806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27.273,0.6,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.9406,0.798516,2
4lx0_u1_A-4lx0_u2_A,AF2-smallbsd,364,169,1165,5261,224244,121,0.012,0.000,15.036,52.812,1.000,0.67279,0.98149,0.96095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60,55.556,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.4976,0.55603,1
4lx0_u1_A-4lx0_u2_A,AF2-smallbsd,364,169,1165,5261,224244,121,0.012,0.000,14.683,53.007,1.000,0.67253,0.98042,0.96137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60,55.556,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.4828,0.659264,1
4lx0_u1_A-4lx0_u2_A,AF2-smallbsd,364,169,1165,5261,224244,121,0.006,0.000,20.571,72.219,1.000,0.20292,0.98083,0.96001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60,55.556,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.3606,0.606936,1
4lx0_u1_A-4lx0_u2_A,AF2-smallbsd,364,169,1165,5261,224244,121,0.006,0.000,20.389,72.126,1.000,0.20910,0.98200,0.96018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60,55.556,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.3644,0.507496,1
4lx0_u1_A-4lx0_u2_A,AF2-smallbsd,364,169,1165,5261,224244,121,0.012,0.000,14.788,52.984,1.000,0.67255,0.98112,0.96016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60,55.556,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.4494,0.64577,1
4m3k_u1_A-4m3k_u2_A,AF2-smallbsd,257,120,144,31031,50594,113,0.014,0.000,20.196,42.911,1.000,0.68238,0.99389,0.95967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,29.630,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.4314,0.669414,2
4m3k_u1_A-4m3k_u2_A,AF2-smallbsd,257,120,144,31031,50594,113,0.014,0.000,20.513,44.018,1.000,0.68165,0.99366,0.96068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,29.630,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.437,0.674924,2
4m3k_u1_A-4m3k_u2_A,AF2-smallbsd,257,120,144,31031,50594,113,0.016,0.000,18.636,40.395,1.000,0.68235,0.99302,0.96141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,29.630,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.2746,0.615578,2
4m3k_u1_A-4m3k_u2_A,AF2-smallbsd,257,120,144,31031,50594,113,0.013,0.000,20.607,45.610,1.000,0.67970,0.99392,0.95932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,29.630,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.3882,0.644578,2
4m3k_u1_A-4m3k_u2_A,AF2-smallbsd,257,120,144,31031,50594,113,0.021,0.000,17.757,34.656,1.000,0.69210,0.99385,0.95816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,29.630,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.2396,0.592798,2
4mdk_u1_A-4mdk_u2_A,AF2-smallbsd,165,77,1380,37628,38383,53,0.161,0.125,7.000,12.523,0.930,0.73714,0.93874,0.94872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,33.333,1.1,1.1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.855,0.768934,1
4mdk_u1_A-4mdk_u2_A,AF2-smallbsd,165,77,1380,37628,38383,53,0.163,0.125,6.983,12.365,0.919,0.73582,0.93636,0.94870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,33.333,1.1,1.1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.8364,0.767516,1
4mdk_u1_A-4mdk_u2_A,AF2-smallbsd,165,77,1380,37628,38383,53,0.137,0.042,6.663,12.388,0.900,0.74005,0.93530,0.94590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,33.333,1.1,1.1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.4646,0.694634,1
4mdk_u1_A-4mdk_u2_A,AF2-smallbsd,165,77,1380,37628,38383,53,0.161,0.125,6.986,12.565,0.925,0.73396,0.93825,0.94657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,33.333,1.1,1.1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.8252,0.766408,1
