name,JHparams,lenA,lenB,msa,msaA,msaB,cdhit,dockQ,fnat,iRMS,LRMS,fnonnat,mm,tmA,tmB,long,med,longPPV,medPPV,longA,medA,longPPVA,medPPVA,longB,medB,longPPVB,medPPVB,short,shortPPV,shortA,shortPPVA,shortB,shortPPVB,shortpdb,medpdb,longpdb,avprob,longMODEL,medMODEL,longPPVMODEL,medPPVMODEL,longAMODEL,medAMODEL,longPPVAMODEL,medPPVAMODEL,longBMODEL,medBMODEL,longPPVBMODEL,medPPVBMODEL,shortMODEL,shortPPVMODEL,shortAMODEL,shortPPVAMODEL,shortBMODEL,shortPPVBMODEL,shortpdbMODEL,medpdbMODEL,longpdbMODEL,avprobMODEL,evalue,seqid,hhprob,hhevalue,hhscore,PconsDock,MMdock,shortMCC,medMCC,longMCC,shortF1,medF1,longF1,shortMCCMODEL,medMCCMODEL,longMCCMODEL,shortF1MODEL,medF1MODEL,longF1MODEL,rank,pcd,mmd
4LL8_A-4LL8_E,AF2-marks,429,120,0,0,0,0,0.003,0.000,32.989,95.634,1.000,0.70792,0.89105,0.79080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.2908,0.644036,x
4LN0_B-4LN0_C,AF2-marks,195,51,0,0,0,0,0.689,0.933,1.272,7.635,0.785,0.91141,0.96067,0.60408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.6122,0.690184,x
4LN0_B-4LN0_C,AF2-marks,195,51,0,0,0,0,0.491,0.867,2.109,13.962,0.787,0.86154,0.92990,0.51304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.6048,0.681708,x
4LN0_B-4LN0_C,AF2-marks,195,51,0,0,0,0,0.300,0.800,5.662,45.290,0.793,0.67133,0.70927,0.48594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.4524,0.547502,x
4LN0_B-4LN0_C,AF2-marks,195,51,0,0,0,0,0.608,1.000,1.723,10.547,0.750,0.89106,0.95129,0.55242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.6106,0.692458,x
4LN0_B-4LN0_C,AF2-marks,195,51,0,0,0,0,0.660,0.933,1.494,7.776,0.774,0.89927,0.95188,0.58737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.6566,0.692632,x
4LNU_A-4LNU_K,AF2-marks,435,310,0,0,0,0,0.022,0.000,15.412,34.950,1.000,0.60881,0.96992,0.93606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.5004,0.757384,x
4LNU_A-4LNU_K,AF2-marks,435,310,0,0,0,0,0.014,0.000,17.729,44.320,1.000,0.58980,0.96805,0.93767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.6334,0.77114,x
4LNU_A-4LNU_K,AF2-marks,435,310,0,0,0,0,0.017,0.000,16.956,40.579,1.000,0.59661,0.96817,0.93507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.7612,0.78682,x
4LNU_A-4LNU_K,AF2-marks,435,310,0,0,0,0,0.016,0.000,16.605,41.021,1.000,0.59286,0.96776,0.93413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.7974,0.784864,x
4LNU_A-4LNU_K,AF2-marks,435,310,0,0,0,0,0.016,0.000,17.047,42.285,1.000,0.59188,0.96756,0.93748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.7504,0.783564,x
4LQS_A-4LQS_B,AF2-marks,373,157,0,0,0,0,0.008,0.000,26.603,57.542,1.000,0.50760,0.71208,0.89672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.3252,0.582582,x
4LQS_A-4LQS_B,AF2-marks,373,157,0,0,0,0,0.007,0.000,28.322,61.708,1.000,0.50785,0.71172,0.90281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.319,0.57757,x
4LQS_A-4LQS_B,AF2-marks,373,157,0,0,0,0,0.008,0.000,22.821,59.860,1.000,0.50710,0.71108,0.90214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.2368,0.54324,x
4LQS_A-4LQS_B,AF2-marks,373,157,0,0,0,0,0.035,0.000,9.388,28.974,1.000,0.57058,0.74135,0.90577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.3672,0.550306,x
4LQS_A-4LQS_B,AF2-marks,373,157,0,0,0,0,0.034,0.000,9.534,29.197,1.000,0.57895,0.74035,0.90604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.3692,0.553522,x
4LRT_A-4LRT_B,AF2-marks,335,296,0,0,0,0,0.947,1.000,0.554,1.727,0.954,0.98918,0.99383,0.98504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.9438,0.79867,x
4LRT_A-4LRT_B,AF2-marks,335,296,0,0,0,0,0.825,0.800,0.939,1.779,0.962,0.98735,0.99496,0.97976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.9788,0.799572,x
4LRT_A-4LRT_B,AF2-marks,335,296,0,0,0,0,0.829,0.800,0.902,1.900,0.961,0.98638,0.99492,0.97922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.974,0.799542,x
4LRT_A-4LRT_B,AF2-marks,335,296,0,0,0,0,0.830,0.800,0.900,1.864,0.961,0.98666,0.99466,0.98012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.9768,0.799624,x
4LRT_A-4LRT_B,AF2-marks,335,296,0,0,0,0,0.823,0.800,0.951,1.802,0.960,0.98707,0.99426,0.98007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.9652,0.799536,x
4LX3_A-4LX3_B,AF2-marks,99,36,0,0,0,0,0.822,0.931,1.375,0.749,0.640,0.94829,0.92333,0.92969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.9564,0.791246,x
4LX3_A-4LX3_B,AF2-marks,99,36,0,0,0,0,0.839,0.944,1.277,0.733,0.642,0.95075,0.92680,0.93066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.9538,0.791152,x
4LX3_A-4LX3_B,AF2-marks,99,36,0,0,0,0,0.733,0.903,2.239,0.937,0.641,0.93769,0.91009,0.92804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.903,0.786494,x
4LX3_A-4LX3_B,AF2-marks,99,36,0,0,0,0,0.845,0.917,1.163,0.705,0.645,0.95545,0.93397,0.93046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.945,0.790078,x
4LX3_A-4LX3_B,AF2-marks,99,36,0,0,0,0,0.754,0.917,2.024,0.882,0.639,0.94041,0.91299,0.92831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.9188,0.785666,x
4M0W_B-4M0W_A,AF2-marks,77,318,0,0,0,0,0.024,0.000,12.938,33.878,1.000,0.67138,0.95026,0.82508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.4908,0.713112,x
4M0W_B-4M0W_A,AF2-marks,77,318,0,0,0,0,0.024,0.000,13.072,34.402,1.000,0.67097,0.94943,0.82474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.4886,0.71107,x
4M0W_B-4M0W_A,AF2-marks,77,318,0,0,0,0,0.008,0.000,21.512,59.359,1.000,0.66758,0.94384,0.82144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.216,0.641636,x
4M0W_B-4M0W_A,AF2-marks,77,318,0,0,0,0,0.020,0.000,14.173,37.000,1.000,0.66225,0.94362,0.81667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.4736,0.693272,x
4M0W_B-4M0W_A,AF2-marks,77,318,0,0,0,0,0.084,0.000,6.521,16.839,1.000,0.70993,0.94257,0.82408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.2354,0.649946,x
4M1U_A-4M1U_E,AF2-marks,282,71,0,0,0,0,0.025,0.000,12.909,33.037,1.000,0.63750,0.79120,0.93913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.2116,0.509562,x
4M1U_A-4M1U_E,AF2-marks,282,71,0,0,0,0,0.019,0.000,14.092,38.564,1.000,0.74812,0.92861,0.93898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.3598,0.590088,x
4M1U_A-4M1U_E,AF2-marks,282,71,0,0,0,0,0.017,0.000,14.473,41.560,1.000,0.69833,0.86954,0.94018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.3842,0.57287,x
4M1U_A-4M1U_E,AF2-marks,282,71,0,0,0,0,0.008,0.000,24.733,58.170,1.000,0.70007,0.87356,0.93689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.2048,0.352096,x
4M1U_A-4M1U_E,AF2-marks,282,71,0,0,0,0,0.021,0.000,13.702,36.998,1.000,0.75710,0.94082,0.94024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.4142,0.59054,x
4M69_A-4M69_B,AF2-marks,285,265,0,0,0,0,0.028,0.000,14.288,30.472,1.000,0.55392,0.92017,0.92992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.5514,0.66673,x
4M69_A-4M69_B,AF2-marks,285,265,0,0,0,0,0.592,0.778,2.809,4.553,0.897,0.93908,0.94646,0.92338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.2694,0.47932,x
4M69_A-4M69_B,AF2-marks,285,265,0,0,0,0,0.042,0.000,11.889,24.307,1.000,0.61759,0.90524,0.92661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.54,0.68529,x
4M69_A-4M69_B,AF2-marks,285,265,0,0,0,0,0.035,0.000,12.573,26.906,1.000,0.56483,0.91015,0.93775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.6228,0.699646,x
4M69_A-4M69_B,AF2-marks,285,265,0,0,0,0,0.037,0.000,12.608,25.972,1.000,0.57099,0.90955,0.93064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.6244,0.695798,x
4M6B_A-4M6B_C,AF2-marks,186,24,0,0,0,0,0.108,0.077,6.486,17.231,0.971,0.91494,0.98780,0.16154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.6812,0.768306,x
4M6B_A-4M6B_C,AF2-marks,186,24,0,0,0,0,0.486,0.385,2.176,4.881,0.909,0.97513,0.98985,0.36381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.5816,0.753412,x
4M6B_A-4M6B_C,AF2-marks,186,24,0,0,0,0,0.261,0.231,3.948,9.877,0.914,0.93377,0.98947,0.26010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.68,0.766762,x
4M6B_A-4M6B_C,AF2-marks,186,24,0,0,0,0,0.131,0.154,6.537,17.671,0.939,0.91431,0.98945,0.12855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.668,0.768146,x
4M6B_A-4M6B_C,AF2-marks,186,24,0,0,0,0,0.202,0.231,5.071,13.148,0.912,0.92806,0.98977,0.25895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.7092,0.769858,x
4M6B_D-4M6B_F,AF2-marks,188,24,0,0,0,0,0.185,0.250,5.732,15.052,0.912,0.91543,0.98013,0.18168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.9564,0.793722,x
4M6B_D-4M6B_F,AF2-marks,188,24,0,0,0,0,0.176,0.250,6.004,16.089,0.909,0.91585,0.98052,0.17353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.9546,0.7938,x
4M6B_D-4M6B_F,AF2-marks,188,24,0,0,0,0,0.192,0.250,5.501,14.429,0.906,0.91493,0.98011,0.15447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.9378,0.79267,x
4M6B_D-4M6B_F,AF2-marks,188,24,0,0,0,0,0.197,0.250,5.392,14.037,0.914,0.91667,0.98090,0.14479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.9496,0.79101,x
4M6B_D-4M6B_F,AF2-marks,188,24,0,0,0,0,0.167,0.250,6.413,17.119,0.906,0.91339,0.97875,0.15984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.9108,0.788662,x
4M70_I-4M70_J,AF2-marks,109,90,0,0,0,0,0.058,0.000,19.357,18.957,1.000,0.72374,0.56856,0.92901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.8492,0.761722,x
4M70_I-4M70_J,AF2-marks,109,90,0,0,0,0,0.071,0.000,18.867,16.712,1.000,0.73217,0.55983,0.93471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.8922,0.771622,x
4M70_I-4M70_J,AF2-marks,109,90,0,0,0,0,0.069,0.000,18.931,16.981,1.000,0.73410,0.55989,0.93559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.906,0.77822,x
4M70_I-4M70_J,AF2-marks,109,90,0,0,0,0,0.070,0.000,18.882,16.826,1.000,0.73218,0.55946,0.93448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.9004,0.77347,x
4M70_I-4M70_J,AF2-marks,109,90,0,0,0,0,0.059,0.000,19.362,18.806,1.000,0.72443,0.56741,0.92806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.8556,0.762878,x
4MCT_A-4MCT_B,AF2-marks,90,90,0,0,0,0,0.826,1.000,1.349,2.412,0.942,0.93884,0.91546,0.95732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.93,0.7938,x
4MCT_A-4MCT_B,AF2-marks,90,90,0,0,0,0,0.854,1.000,1.156,2.223,0.935,0.94690,0.92138,0.96036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.9758,0.798318,x
4MCT_A-4MCT_B,AF2-marks,90,90,0,0,0,0,0.855,1.000,1.159,2.153,0.934,0.94863,0.92355,0.96016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.9744,0.798158,x
4MCT_A-4MCT_B,AF2-marks,90,90,0,0,0,0,0.853,1.000,1.163,2.268,0.934,0.94521,0.91935,0.96022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.9742,0.798184,x
4MCT_A-4MCT_B,AF2-marks,90,90,0,0,0,0,0.857,1.000,1.145,2.136,0.934,0.94924,0.92553,0.96032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.9742,0.798184,x
4ME7_F-4ME7_C,AF2-marks,75,108,0,0,0,0,0.018,0.000,12.759,41.050,1.000,0.55223,0.65455,0.89598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.9802,0.796054,x
4ME7_F-4ME7_C,AF2-marks,75,108,0,0,0,0,0.018,0.000,12.751,41.529,1.000,0.55037,0.65631,0.89302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.9746,0.796856,x
4ME7_F-4ME7_C,AF2-marks,75,108,0,0,0,0,0.018,0.000,12.751,41.652,1.000,0.55014,0.65296,0.89256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.9604,0.797818,x
